0.49413	0.67676	0.82305	0.9283	0.99242	0.99022	0.91966	0.79566	0.63786	0.46375	0.29238	0.14962	0.044302	0.009441	0.055075	0.17148	0.32934	0.50344	0.6699	0.80955	0.91545	0.96901	0.95662	0.87683	0.74146	0.57568	0.39492	0.23142	0.10592	0.029001	0.018985	0.072036	0.18809	0.34503	0.52461	0.69255	0.82898	0.92629	0.96517	0.94144	0.85859	0.71733	0.54488	0.35806	0.18051	0.05748	0.0025336	0.017773	0.10001	0.23998	0.41199	0.5855	0.75329	0.89229	0.98025	1	0.95773	0.85306	0.70425	0.52728	0.34432	0.18836	0.075216	0.029569	0.050532	0.12425	0.24036	0.39791	0.57318	0.73807	0.87086	0.95781	0.97635	0.92729	0.8182	0.65294	0.45742	0.27796	0.1356	0.044603	0.017237	0.043392	0.12793	0.2611	0.42873	0.60864	0.77208	0.89338	0.95612	0.95564	0.88947	0.76469	0.60341	0.43285	0.26953	0.12422	0.0257	0	0.038511	0.13195	0.28101	0.46036	0.63847	0.79216	0.90553	0.96833	0.96201	0.89132	0.76756	0.61217	0.44123	0.26734	0.12471	0.041629	0.02998	0.08318	0.19719	0.35537	0.53446	0.71623
0.55277	0.43231	0.3188	0.21505	0.12924	0.071085	0.035847	0.031578	0.050644	0.098279	0.16636	0.26064	0.36785	0.48098	0.60584	0.7177	0.81844	0.88906	0.92929	0.95258	0.95367	0.92426	0.86097	0.76777	0.6519	0.52637	0.41019	0.30916	0.21298	0.14098	0.093722	0.05179	0.032719	0.040075	0.088134	0.17221	0.27169	0.39257	0.52009	0.64145	0.74939	0.84246	0.90949	0.96487	1	0.99347	0.96485	0.90663	0.80892	0.69617	0.57366	0.44706	0.32602	0.21	0.11076	0.044087	0.016003	0.014206	0.042496	0.089429	0.1554	0.24427	0.34611	0.45773	0.57398	0.69536	0.80537	0.89649	0.96045	0.99024	0.98832	0.95241	0.88892	0.80126	0.6986	0.59575	0.48743	0.37574	0.27297	0.18054	0.099152	0.037226	0.0008735	0	0.032084	0.11108	0.21703	0.33944	0.46486	0.58059	0.68794	0.78229	0.85577	0.91453	0.95519	0.96732	0.95152	0.90184	0.81197	0.70871	0.59672	0.4873	0.3779	0.26834	0.16338	0.079521	0.026775	0.0032086	0.0065948	0.045566	0.11731	0.20965	0.31053	0.41717	0.5263	0.63972	0.75198	0.84487	0.91619	0.95115
0.95522	0.91296	0.84663	0.76671	0.68327	0.59598	0.50077	0.39684	0.29209	0.20153	0.1302	0.08874	0.068035	0.060943	0.072391	0.099407	0.15573	0.23037	0.31141	0.39972	0.48457	0.57638	0.67311	0.76915	0.84772	0.91135	0.95473	0.97942	0.98956	0.97883	0.94543	0.89788	0.83426	0.74819	0.65017	0.54383	0.44486	0.35161	0.2687	0.19533	0.13193	0.080583	0.050356	0.035499	0.035517	0.058981	0.10944	0.18723	0.27204	0.37011	0.46467	0.56136	0.65245	0.73734	0.81929	0.88277	0.93459	0.96733	0.98073	0.96465	0.92802	0.88034	0.81935	0.74651	0.65957	0.56527	0.47432	0.38555	0.29872	0.21398	0.13311	0.071778	0.031078	0.010783	0.013048	0.031864	0.081722	0.1591	0.25621	0.36078	0.46025	0.55991	0.66094	0.76362	0.84601	0.90554	0.952	0.9788	0.9943	0.9841	0.9528	0.89054	0.81058	0.71875	0.62199	0.51755	0.41451	0.31822	0.23831	0.17073	0.10298	0.044594	0.010658	0	0.019401	0.060298	0.11725	0.19614	0.2879	0.37867	0.47454	0.5741	0.67354	0.76343	0.84908	0.91399	0.95982	0.99151	1	0.9866
0.8576	0.71649	0.54016	0.35834	0.20582	0.089958	0.027778	0.024782	0.096081	0.2296	0.40881	0.61306	0.79543	0.93097	1	0.98434	0.89337	0.74434	0.55678	0.36694	0.19529	0.073187	0.014929	0.022164	0.099456	0.23573	0.40816	0.59285	0.76523	0.89738	0.97043	0.96713	0.89089	0.746	0.56995	0.39126	0.21542	0.078347	0	0.0052828	0.089922	0.24478	0.4376	0.62468	0.78925	0.90946	0.96546	0.9551	0.8788	0.75164	0.59256	0.41506	0.24418	0.10678	0.029139	0.018028	0.077813	0.20655	0.37709	0.55925	0.72579	0.86075	0.938	0.93816	0.87218	0.74807	0.59033	0.41173	0.2381	0.10406	0.031334	0.036206	0.11159	0.24105	0.40298	0.57593	0.73835	0.86901	0.94368	0.95005	0.88846	0.77053	0.60997	0.43956	0.27289	0.13101	0.038245	0.016017	0.067027	0.19436	0.37271	0.57233	0.74972	0.89109	0.97398	0.98797	0.93023	0.80543	0.63368	0.44213	0.2659	0.12924	0.051871	0.042001	0.096008	0.20377	0.35394	0.52688	0.69809	0.84179	0.93093	0.95207	0.89903	0.79441	0.64401	0.4634	0.28547	0.14456	0.054014	0.031983
0.78879	0.86548	0.92007	0.95827	0.97315	0.9744	0.95582	0.91426	0.85283	0.77557	0.67988	0.58275	0.48215	0.37951	0.28811	0.19477	0.11699	0.055618	0.0204	0.013726	0.024366	0.05212	0.092548	0.14027	0.21819	0.30391	0.40547	0.51384	0.61692	0.72583	0.82161	0.89718	0.95935	0.9922	1	0.98381	0.94456	0.88294	0.80155	0.69966	0.58985	0.47212	0.35757	0.25967	0.16918	0.1002	0.050257	0.017535	0	0.0009262	0.024974	0.064913	0.12107	0.19657	0.29623	0.41106	0.53195	0.64539	0.74528	0.83627	0.90774	0.95889	0.9885	0.98799	0.97086	0.93358	0.87384	0.80028	0.71352	0.62153	0.52704	0.42806	0.33865	0.25282	0.17212	0.10499	0.058703	0.027659	0.0143	0.013132	0.037341	0.08679	0.1642	0.24904	0.3378	0.43778	0.55033	0.66166	0.75382	0.83504	0.89608	0.94017	0.9659	0.97029	0.95225	0.91807	0.86527	0.79698	0.71743	0.62828	0.52069	0.40215	0.28776	0.1783	0.10073	0.050212	0.01735	0.013349	0.021041	0.043412	0.08902	0.15995	0.24658	0.34291	0.44758	0.55401	0.65905	0.75897	0.84382	0.91142
0.56678	0.67099	0.75857	0.83607	0.89276	0.93371	0.95037	0.93569	0.89945	0.84796	0.77666	0.68671	0.58417	0.48311	0.3908	0.28933	0.19611	0.12491	0.0661	0.029648	0.010078	0.013807	0.039121	0.099966	0.18146	0.27644	0.37782	0.48178	0.59095	0.69387	0.79584	0.88579	0.95216	0.9875	0.98572	0.96619	0.93256	0.88106	0.80488	0.7065	0.59286	0.46656	0.34584	0.23543	0.13453	0.059399	0.016285	0	0.0074888	0.027411	0.06641	0.13337	0.22105	0.31729	0.4069	0.4987	0.60489	0.71414	0.81937	0.91	0.97337	1	0.99308	0.9653	0.91218	0.83911	0.74604	0.63187	0.51113	0.39601	0.29408	0.20475	0.12928	0.06447	0.024806	0.0094637	0.012553	0.041182	0.090061	0.15598	0.23689	0.33028	0.43009	0.52816	0.63186	0.73031	0.82289	0.8933	0.94785	0.97447	0.97468	0.94315	0.88684	0.81432	0.72522	0.61689	0.49564	0.37502	0.26748	0.17385	0.099581	0.044985	0.01674	0.0094931	0.029022	0.066169	0.12031	0.19231	0.27824	0.38009	0.48525	0.59113	0.69365	0.77879	0.85254	0.91583	0.95395	0.96765	0.95411	0.91431
0.10353	0.051716	0.027959	0.026309	0.036545	0.064981	0.12477	0.2066	0.30091	0.40479	0.51124	0.61543	0.71666	0.81242	0.88651	0.9398	0.97996	0.99446	0.98832	0.96245	0.91967	0.86686	0.80259	0.71825	0.62229	0.50994	0.3947	0.2966	0.20501	0.12689	0.068676	0.025249	0.0052435	0.01225	0.033227	0.079445	0.15476	0.25284	0.3673	0.48221	0.58296	0.67068	0.75061	0.81913	0.87106	0.92247	0.94952	0.96062	0.95316	0.92322	0.87088	0.79235	0.68855	0.57609	0.46461	0.36288	0.26608	0.1813	0.10179	0.040744	0.01129	0	0.012163	0.044841	0.097909	0.15534	0.23344	0.32918	0.42454	0.51738	0.60878	0.70343	0.80492	0.89435	0.96055	0.99445	1	0.98514	0.94325	0.89025	0.83253	0.75514	0.66571	0.56876	0.46382	0.36584	0.27121	0.18995	0.12266	0.072915	0.031407	0.009162	0.016265	0.058507	0.12674	0.20963	0.30483	0.40034	0.49868	0.60123	0.69934	0.79007	0.86812	0.93098	0.96646	0.97602	0.95868	0.92835	0.89288	0.83569	0.75715	0.6599	0.55214	0.4506	0.3516	0.26504	0.18662	0.1182	0.069403	0.036635
0.64688	0.51092	0.38252	0.26934	0.18058	0.11334	0.065681	0.051574	0.077157	0.14639	0.25028	0.36796	0.50388	0.64032	0.77242	0.88067	0.95856	1	0.99468	0.95738	0.89296	0.80327	0.69236	0.56164	0.42918	0.30603	0.19436	0.11125	0.05997	0.045456	0.073015	0.13692	0.22658	0.33864	0.4613	0.58055	0.70427	0.81617	0.89993	0.95396	0.9654	0.94523	0.89442	0.80991	0.70845	0.59442	0.46443	0.34514	0.23394	0.15158	0.09554	0.066944	0.076122	0.11608	0.18658	0.2863	0.40865	0.55068	0.69255	0.82115	0.91448	0.96911	0.98943	0.98075	0.93913	0.86597	0.75568	0.62137	0.48216	0.35067	0.24034	0.15633	0.090714	0.052715	0.055315	0.097569	0.17397	0.27823	0.39926	0.53107	0.66243	0.77595	0.87368	0.93906	0.96527	0.96152	0.93052	0.87622	0.78591	0.6658	0.52893	0.38618	0.25625	0.14869	0.062333	0.01072	0	0.034564	0.10497	0.21005	0.33288	0.47186	0.61285	0.74003	0.84351	0.92316	0.9664	0.978	0.95061	0.8882	0.79519	0.67525	0.53712	0.39341	0.25731	0.13667	0.049716	0.010845	0.0099903	0.046373
0.43131	0.53958	0.63645	0.71678	0.78516	0.84944	0.90566	0.94797	0.97067	0.97467	0.95741	0.91285	0.84148	0.75093	0.65087	0.54782	0.45495	0.35606	0.26473	0.18455	0.11391	0.060044	0.018292	0.016789	0.031191	0.062271	0.10648	0.1523	0.22228	0.30805	0.40216	0.50922	0.61267	0.71537	0.80242	0.87941	0.93549	0.96859	0.98079	0.97204	0.94501	0.90219	0.83815	0.74994	0.65458	0.55241	0.44959	0.35315	0.25508	0.16281	0.082994	0.028705	0	4.2679e-005	0.030681	0.07193	0.12648	0.19002	0.26363	0.35362	0.4484	0.54697	0.6549	0.75386	0.83838	0.90855	0.95887	0.98802	1	0.98517	0.95398	0.90596	0.83427	0.74508	0.65373	0.55649	0.4577	0.3617	0.26882	0.1903	0.11697	0.058564	0.02709	0.02201	0.032071	0.058635	0.099922	0.1676	0.25232	0.35013	0.45822	0.56765	0.66493	0.75627	0.83652	0.90453	0.95741	0.99003	0.99453	0.98222	0.95342	0.90925	0.84324	0.75889	0.65861	0.54666	0.43519	0.33045	0.24652	0.17304	0.1082	0.058595	0.029843	0.023852	0.034654	0.062828	0.1107	0.18193	0.26251	0.36369
0.28566	0.21085	0.15156	0.096723	0.059391	0.029122	0.016747	0.022721	0.04629	0.08555	0.1338	0.20034	0.27588	0.36293	0.46138	0.55982	0.652	0.73745	0.81942	0.89011	0.94961	0.99055	1	0.98743	0.95309	0.89839	0.82683	0.74936	0.66679	0.57556	0.4939	0.40903	0.32548	0.23909	0.15428	0.080286	0.03357	0.0086782	0.0064198	0.020692	0.039874	0.067385	0.10447	0.15235	0.21777	0.29748	0.39903	0.49908	0.59228	0.6711	0.75059	0.82107	0.8793	0.9295	0.95256	0.96082	0.94543	0.92035	0.8862	0.8406	0.78124	0.71106	0.6375	0.54951	0.45062	0.34903	0.25327	0.16807	0.10137	0.051691	0.018723	0	0.00069396	0.017053	0.046944	0.091455	0.15917	0.24357	0.33009	0.41762	0.51077	0.61393	0.71887	0.80651	0.87328	0.91997	0.94931	0.97994	0.99481	0.98571	0.96125	0.90429	0.83541	0.75769	0.67037	0.57852	0.48064	0.39033	0.30477	0.22287	0.15678	0.10669	0.071257	0.055161	0.047456	0.04666	0.055979	0.086255	0.13901	0.21616	0.30131	0.38138	0.4628	0.54943	0.63805	0.72818	0.81055	0.8723	0.91605	0.94317
